CO111	O111	CO100	O100	CO110	O110	CO211	O211	Ni111	Ni100	Ni110	Ni211
-118.442358905719	-117.453428413957	-118.460993804479	-117.416634815508	-118.186875579991	-117.254137792198	-118.442210059673	-117.473039200791	-116.038445079191	-116.064335356768	-115.678478670392	-116.002246122525
-62.3857968701171	-61.9243412564602	-62.3617785613783	-61.8700562876793	-62.1575242289845	-61.7129357966366	-62.3445342391702	-61.8987541117138	-61.1179535270376	-61.0599321390101	-60.8750081593842	-61.1234993940095
-222.23492424075	-220.982004046694	-223.238467416052	-222.019498342743	-225.831357288938	-224.454049799144	-222.648061548951	-221.283832650924	-217.455404000801	-218.580204949152	-221.292736135204	-217.817862739005
440.240783569742	437.420502087197	440.155116630412	437.269377926739	439.798959786416	436.989260435682	440.174875484943	437.33651866366	431.609441637082	431.486053876307	431.0965613953	431.611961413254
-49.4089316354404	-49.1290089117202	-49.599495767452	-49.3020238786773	-50.2102553106801	-49.8276787074835	-49.5762103820713	-49.1822002834606	-48.0774911398612	-48.3084592078396	-48.8023651409504	-48.1479605626247
339.318808909352	337.297052847245	339.364105633706	337.312731119272	338.797338490206	336.809449580885	339.305921577743	337.293664424211	333.189173191486	333.214798499033	332.651640761954	333.220861504508
120.569820932435	120.219518518248	120.735184886999	120.492704257434	121.841199195768	121.246359030732	120.870426456939	120.264693206853	117.910522325652	118.190317116733	119.101486137089	118.021724872013
146.316691659761	145.427361320142	145.778157790734	144.88364645064	145.124496561994	144.194805599517	146.148042567275	145.209962155961	143.19497210774	142.598123992698	141.878665976257	143.06568032722
-293.307770605186	-291.502065972965	-293.227774217218	-291.373378341319	-292.942928382922	-291.121633219155	-293.282719953594	-291.431632227	-287.572594049998	-287.46776670437	-287.162437267284	-287.580608128909
278.48554311908	276.406711483644	278.144399030658	275.996240345616	276.323550381767	274.371354548776	278.191724727472	276.193121344622	273.347679723791	272.96456201467	271.218560344814	273.148885879321
-156.768280137077	-155.93132829596	-156.009539264038	-155.14381613146	-154.26149338511	-153.414516335962	-156.551356172953	-155.654026573165	-154.031930463943	-153.227940013027	-151.279558325405	-153.772047719299
-112.563094958155	-111.805930916106	-112.538981492086	-111.932429974322	-111.705514344323	-111.015615182141	-112.488515477538	-111.797715568901	-110.972959489142	-110.986863845326	-110.230697771388	-110.906262432382
-25.9452833627829	-25.7842536607827	-25.8752929013517	-25.6740053498238	-25.7580692595138	-25.6630920795014	-25.8822745842949	-25.7775816968633	-25.5450866970382	-25.4363472830851	-25.3374218592789	-25.52384374143
-436.610660163156	-433.60462568533	-436.415711347892	-433.372260096775	-435.66795161144	-432.707870704095	-436.484786803116	-433.490311767579	-427.899012864592	-427.657865908815	-426.862086642053	-427.843553669147
658.742780114287	654.376351504733	658.439619297189	654.011674218818	657.689658751742	653.297787810299	658.695378234366	654.235378766971	645.36580196534	645.021533492648	644.014086755904	645.323584166278
-242.103117491708	-240.623232966215	-242.319346062617	-240.778806218785	-242.481651497607	-241.002186077022	-242.08474459766	-240.610207382011	-237.378006337009	-237.544648786738	-237.890807457164	-237.485556018109
-35.9379875802165	-35.6728165328759	-35.2232303736164	-34.9493126946331	-33.7841793735683	-33.5703632600107	-35.7762114002476	-35.5129924446346	-35.5865101527725	-34.8591067539928	-33.0920398005201	-35.3460498327604
169.71923451928	168.902964558539	170.57382945449	169.847767392632	172.616669492264	171.740823939289	170.077190440543	169.216888148109	166.471700670302	167.399229526474	169.579948091697	166.82503619939
146.439241716226	145.505232085971	146.296110477972	145.42117097977	146.809801241369	145.800427949627	146.533281944986	145.512154187882	143.055944705726	142.92735596914	143.210369552683	143.077873988487
606.297966755345	602.613662166073	606.535395917462	602.9116189665	607.841185244732	603.978902530799	606.572027614224	602.674216508972	593.811835300446	594.113926477743	595.170427732665	593.992579818851
-140.649050721912	-139.831874164774	-141.758704000903	-140.892393175239	-144.490803184418	-143.659976862554	-140.968088360885	-140.178412583275	-137.654855181849	-138.794438725138	-141.849655700167	-138.092086831668
658.403269678894	654.29022402169	658.567403528652	654.498247452982	658.464830042271	654.323011876512	658.446297419703	654.266589993668	645.674501307694	645.866458344724	645.779621768949	645.756344349003
597.427950813253	593.631913712274	598.342867357512	594.601961690631	599.39355111855	595.671245192236	597.654900270753	593.91160816486	586.290330643986	587.242382817432	588.495461964378	586.614864197557
-833.623468484782	-828.133253652589	-834.302597029473	-828.817912915222	-834.787195876088	-829.415488571897	-833.741768029652	-828.320812939629	-817.694152676328	-818.389476216488	-818.980519398894	-817.928308937514
74.9531698421479	74.3747211382406	74.7388061081224	74.1010367173251	74.1752017383064	73.646689761601	74.8462184305381	74.3050411872002	73.4831423577148	73.2111388960448	72.6130820984617	73.4488060790577
-175.673241299951	-174.500720096434	-175.420743065396	-174.157428705718	-174.36906037864	-173.256454545968	-175.572608947212	-174.417777959795	-172.276078732144	-171.944794731431	-170.793470884969	-172.201157086663
125.456425655591	124.758884189376	125.289596865644	124.628697230849	124.404658906973	123.698401796517	125.485999032001	124.740620320373	123.553636434213	123.427670571841	122.3172566192	123.462646792412
74.9388994556218	74.1231037920045	74.6119727207163	73.8120902208029	73.2742146817736	72.5990658437256	74.8026533703969	74.067684646614	73.7773138703858	73.4617812164595	71.9333193788486	73.5771638459501
150.072335136614	149.463191513638	150.839725410707	150.216987966738	152.402189291734	151.711192272561	150.423537678716	149.730322955774	147.400819393816	148.216397510881	149.803911893821	147.714136077546
517.310158289265	514.253966168743	517.615946817541	514.520927429634	518.350624080399	515.181207801757	517.465820445655	514.260554875779	506.929920311321	507.275102129787	508.002511086507	507.065143415162
793.337623882955	788.845680573101	794.327728045917	789.929973359254	796.771384281285	792.101492070345	793.967575652943	789.228396568749	778.116648382535	779.250856283715	781.413320358027	778.573454760284
-672.795636250278	-668.375562462048	-672.965053936597	-668.559296990746	-672.591624624046	-668.234831605404	-672.748881806523	-668.34347715306	-659.908020149547	-660.088723239746	-659.752204475593	-659.940752665145
657.648436769034	653.391762421685	657.549628210172	653.216225342618	656.980006814674	652.738146287611	657.60594542668	653.296827920996	644.616962191303	644.495487689604	643.783133785628	644.589759601418
-790.324208049752	-785.931183361438	-791.367740761518	-787.110152557286	-794.249984651508	-789.621011649998	-790.866608550576	-786.224797351242	-774.745215912153	-775.928697950084	-778.83449730641	-775.222484431448
-658.605125424139	-654.708427824118	-659.54482923448	-655.743095378294	-662.048408715532	-657.955355992164	-659.185953903817	-655.059592218683	-645.45622348857	-646.540489913643	-648.795158243447	-645.879364533583
-104.938442039155	-104.481595432096	-105.561880690107	-105.180556504267	-106.917844688274	-106.407061305793	-105.188406293443	-104.692810398429	-103.097275050745	-103.803673412164	-105.259492507241	-103.316058969723
-10.1426900867737	-10.0646375837214	-9.7604899686803	-9.67660852369954	-8.43188494123206	-8.34685295695772	-10.0687676489933	-9.94920254495491	-10.2343256672862	-9.85638972084598	-8.31612015676728	-10.0751116362744
601.284941488947	597.643278941701	602.921549873456	599.357269793979	606.548558444809	602.804169062628	601.929414070926	598.185878028851	589.392791094236	591.169645511306	594.955945585075	590.02747874897
332.654004875951	330.219411473892	331.636852767018	329.149547948758	329.200037883166	326.841475357887	332.270634673662	329.8531630752	325.998206885754	324.910262007505	322.198762827865	325.622484747928
-157.969176203824	-156.497334837011	-156.99089670287	-155.378065206729	-154.658821167852	-153.310713166546	-157.563348628159	-156.147620433082	-154.704162166274	-153.634316170876	-151.055410025283	-154.340829199833
-794.718838852548	-789.720927392117	-794.955448989475	-790.085177137596	-794.715349860006	-789.823807533057	-794.605436801291	-789.70136140054	-779.816400091549	-780.059334468966	-780.094179983385	-779.90634985152
603.331734716678	599.738118280669	603.815247029328	600.288248665974	604.505803350754	600.939431541894	603.465968290451	599.883896495135	592.014512964511	592.512323607865	593.292387854481	592.233731607127
-385.754065852023	-383.045203498918	-386.134779307015	-383.511580541787	-386.718961815055	-384.121786514303	-385.786833670234	-383.18478794295	-378.306952148518	-378.699201554164	-379.394873749162	-378.453073658509
-10.3108306162685	-9.97907793434661	-9.21638688438907	-8.74577371046962	-6.57872523805418	-6.30047104106325	-9.97684082753221	-9.61229420567997	-10.0656098934878	-8.90680554878963	-5.88253723802245	-9.63095945728128
-43.6214259187924	-43.3758635124143	-43.0442884329219	-42.8210501896691	-42.2916608650106	-41.9853740403414	-43.5907139184193	-43.2506004728874	-42.6230578693639	-42.0218466291365	-40.9172922962779	-42.4797221497488
1061.8162972694	1055.33963219012	1063.44769535033	1057.04476011324	1066.9024444694	1060.29949164585	1062.36837793831	1055.77448274257	1040.72095489933	1042.45807189861	1046.18578704411	1041.39040697607
-243.16183084667	-241.54126121204	-243.224053309574	-241.538277595422	-242.780764348663	-241.286826830364	-243.061881265661	-241.545891666791	-238.761546137282	-238.74502177868	-238.407457853194	-238.795380275905
-903.251257489993	-897.737169268819	-903.417430003362	-897.943362935326	-903.72673752316	-898.153458153162	-903.392960871477	-897.750685647178	-885.645705615463	-885.836861892423	-885.990259666042	-885.774731352947
264.680896579982	263.158905738915	265.168139043709	263.649900341776	266.103606445631	264.570790551399	264.809867664084	263.285362135892	259.701273931749	260.201329317192	261.287798327997	259.902483395477
-1386.40239735265	-1378.15119491026	-1387.9444322794	-1379.75090021534	-1390.39664753208	-1382.04901604258	-1386.96309654264	-1378.56944661548	-1359.84275944673	-1361.43746618431	-1364.0532217856	-1360.52321411978
95.2933968145639	94.6102666002198	95.3691560280186	94.6783664875907	95.9896379761924	95.2922515212845	95.3238941959939	94.6365717251178	93.0939060767366	93.1645159809457	93.7890232041259	93.1547881460629
-305.561395763019	-303.720559259377	-306.071149636167	-304.230785411094	-306.975123588142	-305.056667886545	-305.735098224973	-303.814304006132	-299.467295049686	-300.027487212875	-301.013568769212	-299.64437014401
-155.475246379864	-154.481117007331	-155.432842871201	-154.449732743162	-155.416520642096	-154.45539844687	-155.513558793816	-154.533356403416	-152.533874569974	-152.480049062675	-152.321637315994	-152.552496583838
-234.246428558161	-232.959649053064	-234.009252313595	-232.618473061167	-233.760121580671	-232.459421683262	-234.169100437475	-232.850745800027	-229.628584067464	-229.298521942457	-229.018537602047	-229.632144132548
-502.792548242419	-499.772712918647	-502.850585549008	-499.78562036153	-502.892963483673	-499.79898260577	-502.917214259264	-499.764532203662	-493.051194095459	-493.117220685018	-492.97020168575	-493.133582641172
352.207267240999	349.983967353197	351.733665700712	349.456066603823	350.259238774619	348.059565940702	352.035793752523	349.775901118337	345.587101308451	345.073197452974	343.450808022755	345.426790736586
-310.287048813576	-308.501189275048	-310.31232836124	-308.541264136433	-310.216621714389	-308.37533505747	-310.391365277647	-308.498890529011	-304.433821953005	-304.502594647855	-304.210026761197	-304.437004804626
-77.8055685072031	-77.742441487816	-78.8239931209018	-78.8543897274767	-81.0127369213933	-80.8596384302055	-78.1799194827918	-78.0822377677778	-76.4458862597385	-77.5249263098831	-80.0027223214111	-76.8730176425952
-671.616761126872	-667.43543847173	-671.74093386474	-667.63718752433	-671.607701777216	-667.376641797709	-671.650061010315	-667.388553826913	-658.633643096536	-658.804298938387	-658.649494858995	-658.675309786238
-57.5471381141429	-57.1904215712002	-57.6284641329457	-57.2741137829712	-57.5966154281673	-57.2851331615675	-57.5236313341884	-57.2177963723243	-56.6690063263773	-56.7192219106691	-56.7808309049528	-56.7275425792736
-409.238862979241	-407.11162972799	-410.176888628875	-408.187956561435	-412.611974649182	-410.303935875758	-409.635002931032	-407.360142383076	-401.08700375659	-402.139448929544	-404.774313443192	-401.485878564886
-638.757135076367	-634.69803472141	-638.543664581349	-634.416533868865	-638.10326138174	-633.985719432623	-638.836787742356	-634.630714665809	-625.950780023514	-625.738410874043	-624.908704657808	-625.929030587142
-1051.11931007358	-1044.03453046908	-1051.04174589072	-1044.04516700941	-1049.02366088863	-1042.1878575112	-1050.77866234236	-1043.88994848568	-1031.34545593182	-1031.2086362874	-1029.36916365601	-1031.266392965
87.2526763523588	86.3874191117197	86.8643143140962	86.0386468468573	86.039171115659	85.2117652473148	87.1020110611316	86.2652739351611	85.2349277369212	84.8381884078058	83.8793650153066	85.0712030211744
-276.092630583738	-274.564593825002	-276.488870298889	-275.021933403259	-277.45856632303	-275.800505110108	-276.3956330136	-274.71368043185	-270.647545825285	-271.141301931078	-271.934226760734	-270.812702375054
-7.94213797422344	-7.39570251635723	-7.45051195161523	-6.82937256927198	-5.27708594442447	-4.9673283605207	-7.48177666224001	-7.17441601728024	-8.01687754373688	-7.38655865115834	-5.42271245794018	-7.77598645660964
-115.873755884335	-115.1686128479	-115.823340136541	-115.139619802729	-115.682552476918	-114.976923450358	-115.985570068794	-115.240772158773	-113.779028843168	-113.74868773074	-113.339068031094	-113.782633367247
-678.898797122686	-674.612151115184	-679.118152515439	-674.885613147316	-680.055109789811	-675.690710021113	-679.093346467307	-674.683079265098	-665.265817293806	-665.56303448274	-666.295690285957	-665.387920996283
-541.27914188345	-538.132109566051	-541.941834009617	-538.960815279879	-543.228461539214	-539.992781650056	-541.568962319488	-538.34056679797	-530.921658193185	-531.675460358185	-533.023778761161	-531.211670786883
-452.709217269716	-449.802275666048	-452.908166807931	-450.055972059451	-453.962919275426	-451.008770973246	-452.873387658904	-449.898059088745	-443.422368289655	-443.663704704792	-444.579118545204	-443.551877540372
-456.570675459381	-453.911034547906	-456.815373413623	-454.211458587999	-457.641852936253	-454.835267141852	-456.869854313877	-454.014312307162	-447.566018241809	-447.902337377697	-448.432978915625	-447.702172142516
470.055338961386	466.948582706903	470.373075123667	467.319873648491	470.456435300146	467.413036867859	470.143375370633	467.064301702584	461.129144724142	461.488758402713	461.531845359014	461.224142056305
80.237116625018	79.4684958768507	80.0713608175665	79.2395938253972	79.5536191139504	78.8633854952855	80.030529173416	79.3515455118477	78.585638762489	78.3723201410608	77.9882191067516	78.520970785909
-409.819024871503	-407.523477263065	-409.967056727086	-407.6511208985	-410.252834794048	-407.863201882619	-409.965014794421	-407.536694084146	-401.904997114021	-402.081569458035	-402.254001043714	-401.998354913971
-156.848137334845	-155.99295997584	-156.205515578506	-155.338938668817	-156.022527022868	-154.967281206296	-156.85966076047	-155.765129502697	-152.998331904698	-152.384824612409	-151.793757699607	-152.842596553158
-191.888380103854	-190.730056925754	-192.165381171678	-190.995068223452	-193.006845349863	-191.756804558261	-192.092345685018	-190.822530431261	-187.789140166916	-188.098752682723	-188.842749039263	-187.916913513981
318.326923284953	316.530509082718	318.471601309612	316.708428779381	319.380122991655	317.483862691391	318.560421667021	316.625657578261	311.975844289753	312.171430077713	312.839543726298	312.095198698325
-286.038916791767	-284.334468994493	-286.31411697032	-284.529238982799	-286.242417723846	-284.561441243758	-285.999084208915	-284.319128148667	-280.730420920076	-280.975094002796	-281.138763028101	-280.827687541029
-106.238762517469	-105.249633220248	-105.536372606503	-104.483119038379	-103.516060361828	-102.650273409216	-105.869730050457	-104.990351460917	-104.228253674691	-103.414868712702	-101.357538205711	-103.978858847845
-192.47252462356	-191.407735691782	-192.306546109226	-191.260916566179	-193.187137984723	-191.932114965272	-192.691088040951	-191.388116348791	-188.090821519394	-188.027031393476	-188.473110762068	-188.066813236047
-307.243368195039	-305.30800972558	-307.587795105343	-305.566312110543	-308.484674737918	-306.506568807726	-307.357033306108	-305.367779950343	-300.841663613962	-301.177685509209	-302.138304464152	-301.006084045813
-320.8018270034	-319.019037065251	-321.101785295091	-319.38668699892	-322.098930823845	-320.199588780161	-321.028856284102	-319.116927163239	-314.478477871489	-314.85144349664	-315.753874239982	-314.628371990945
328.131952948427	326.010128385466	328.398641676569	326.221844703994	329.079748033531	326.94485947625	328.216719776216	326.076900468037	321.446497858558	321.70422339359	322.417494721183	321.598512776069
-150.5281377567	-149.581231552476	-150.022433769317	-149.066736614567	-148.571951740184	-147.707504867918	-150.363386208081	-149.454652656962	-147.963508270795	-147.398676831319	-145.806608409144	-147.806742335777
-780.129934787181	-775.498155435949	-780.561051740125	-776.00913712106	-781.210075522919	-776.530778189349	-780.428953653457	-775.671459068556	-765.3072789845	-765.813196075097	-766.239143113912	-765.513425575999
660.687855808354	656.689766665129	660.601723677218	656.603157708244	660.523541546994	656.390564644913	660.660320532465	656.509863841777	647.428507987019	647.344161502288	647.295276028692	647.46164067021
403.106750219779	400.422823791726	402.764475283837	400.020303547631	402.007401003316	399.323585712621	402.995573382238	400.268362393108	395.024442471349	394.64388638876	393.711098369715	394.945994129832
53.1579259729106	52.6608508392683	52.6375980171688	52.1160540705541	51.1007602333557	50.6190000991246	52.9228188575653	52.4277359448488	52.0834075360281	51.5358922587293	49.9535470211699	51.8741722408813
-620.934102948352	-617.31537499617	-620.623860606645	-617.062909612721	-621.377554365126	-617.478523995286	-621.165522448408	-617.211288973407	-607.978250132012	-607.739122265863	-607.999472479162	-608.014063202696
-647.305299831512	-643.380915795473	-647.956737797524	-644.078181911791	-648.746270116617	-644.793179253889	-647.439014647311	-643.476564441931	-634.931806531983	-635.637751562212	-636.652717078909	-635.158833049303
93.124827399668	92.2330464697807	93.5184475922924	92.6467149242753	93.900680746222	93.1905176668461	93.0776967874854	92.3825852538284	91.6207284605707	91.9865466766205	92.6313834310995	91.7397801867937
12.2201952482942	11.873348332681	11.8052801437066	11.3651322856945	11.2102920304942	10.9402933939155	12.0339320777171	11.7382350673925	11.6473154399846	11.1818532706211	10.494453648646	11.4763562890939
-254.631446019064	-252.987093854461	-255.622408064788	-254.046706788993	-258.234584902735	-256.574329058767	-254.974248964043	-253.335088593476	-249.423889688667	-250.500148234862	-253.275337301153	-249.800929348912
-416.779705519627	-414.182288901675	-417.127877306695	-414.588664966856	-417.077642864991	-414.494309754751	-416.719929607926	-414.155688799864	-409.018486672293	-409.399164257167	-409.68402924608	-409.10769384877
304.89044658837	302.614638577928	304.458191776408	302.13018136269	303.253756788055	301.074662141316	304.629593953967	302.42409249929	298.858133646304	298.368862493282	297.122041353999	298.691909027481
-67.7067945154317	-67.1940802222202	-67.9436665792646	-67.3995602128816	-67.932260752857	-67.5083042123651	-67.6805007243775	-67.2676583602497	-66.5646400504593	-66.7612413246216	-66.8887192093039	-66.6475168769025
234.081762819756	232.468029779357	234.5889906188	232.961795275789	235.548361185533	234.01610296368	234.253200445551	232.702523260052	229.673531803421	230.194449824347	231.135064763757	229.870935328641
423.854729841928	421.209554171541	423.525478635835	420.872743923706	422.503274882457	419.861514336043	423.795630718823	421.085789797673	415.727818543384	415.402765030028	414.150134690259	415.60333807628
288.542417031455	286.644375051751	289.070265396139	287.200559519133	289.726120966542	287.801557019095	288.675227550862	286.769043702121	282.747833635875	283.294895210429	284.116825348314	282.95679618842
302.786072757153	300.863702234149	302.643078321775	300.71848506369	301.093237340816	299.312717206836	302.600086976315	300.783518927545	297.822586040414	297.64035551078	296.135294895359	297.717707041513
218.826737493381	217.435435344948	218.832034455583	217.465462295468	218.56294480713	217.23145919979	218.786050586534	217.445956517884	214.854133299253	214.843315613464	214.590201283572	214.874832459544
-174.135198384258	-173.015604756892	-174.53941165535	-173.364519941487	-175.511918935115	-174.41817846904	-174.246320664464	-173.150278570431	-170.611077961235	-171.00759771079	-172.067655079991	-170.764174174315
-107.134667421137	-106.582314139315	-107.171724576567	-106.624685660519	-107.555214064094	-106.905368390007	-107.253865737913	-106.590874156527	-104.8972970816	-104.965566599346	-105.212669792619	-104.935149615602
-188.828741556198	-187.757720987599	-188.665393180031	-187.666959105815	-187.891249021883	-186.808324473929	-188.867619337826	-187.736770299538	-185.657768736124	-185.517257027388	-184.51644162355	-185.605318323336
-299.022352458471	-297.260313593581	-299.058471067196	-297.264906352969	-299.208869426247	-297.325964225144	-299.140948882783	-297.230503178285	-292.974027323833	-293.045133251971	-293.02139910564	-293.014025792473
-391.879422243142	-389.322801558019	-392.44166742999	-389.84051069471	-393.166832106102	-390.632693021654	-391.940144166273	-389.404319890831	-384.085138496363	-384.655627920057	-385.629750419115	-384.2728422112
-554.643473469215	-551.237168551929	-554.711606421904	-551.358894352232	-554.560440308383	-551.141577865265	-554.595615658822	-551.161147808978	-543.945759198651	-544.005314028675	-543.944199778969	-543.996118164709
-335.463542808003	-333.324616524865	-335.322952244368	-333.119885606527	-334.64259115482	-332.557869664125	-335.376551279628	-333.250519367313	-329.053319917983	-328.856776893478	-328.122086772145	-329.02103392169
-68.7078452356482	-68.4768412635642	-68.6031840276291	-68.3055786012353	-68.7684679813397	-68.4350161823886	-68.7428301537232	-68.3994695392337	-66.9866387459078	-66.8653395329434	-66.9722357099815	-66.9877629878538
-683.651261750112	-679.111730442863	-682.884255117449	-678.313675186153	-680.812700165769	-676.29643038506	-683.333691556671	-678.755324594	-670.051475250697	-669.225609294883	-666.968223051963	-669.779799563139
-73.4981318141108	-73.5640530258306	-74.2049731781426	-74.3099667387742	-76.4154163989651	-76.2549226306028	-73.9400542877165	-73.7869934699938	-71.9556344670427	-72.7591610967593	-74.952583968643	-72.2786384364617
278.830504363367	277.217324858151	279.196385127029	277.722377463605	279.986642201036	278.279095681229	279.164640534761	277.424525628178	273.517065943712	273.992113540478	274.500603367699	273.665308567796
-611.134479884041	-607.884573432255	-612.922146565359	-609.873194230409	-617.290567804424	-613.750131479238	-612.021434057131	-608.492223856916	-599.137885056936	-601.165145357875	-605.55898223403	-599.86064401787
212.384628447592	211.189365270154	212.485828758405	211.237926054254	214.044195060217	212.629518538371	212.720209498593	211.270831609547	207.28216953643	207.431279622142	208.581833026428	207.431116263326
185.569558623411	184.498375037858	185.98662961371	185.013363222512	187.089667687975	185.840466969989	185.927038394512	184.650998654446	181.626040192272	182.202022006892	183.064765414343	181.741364359868
-603.533703788009	-600.138559275526	-603.69731363426	-600.361725009186	-603.416222742653	-599.842160374286	-603.741470349221	-600.099771194131	-592.123804010373	-592.394494465334	-591.910410477821	-592.176918283902
-486.702648734263	-483.721987621251	-486.667583980817	-483.637780150379	-486.631102300148	-483.660159712029	-486.676748969594	-483.663607347831	-477.192912303304	-477.131644676738	-477.06952655367	-477.220256243935
-133.397651603736	-132.664959205742	-133.999033151447	-133.334260374734	-135.607426853902	-134.771426713012	-133.69979839087	-132.874131164519	-130.522463168722	-131.229859622161	-132.848408884272	-130.754457958391
181.970729949473	180.77989601725	181.548517544422	180.354838633777	179.906722990869	178.822392685071	181.70130142254	180.596624490321	178.909709283066	178.411971699837	176.823055347923	178.753414263198
-340.198349072525	-338.029760447539	-339.848773096854	-337.596159592402	-338.998799555066	-336.761651725953	-340.188110931837	-337.880156678226	-333.29735446058	-332.942540621865	-331.776676546794	-333.182616282773
599.774062181283	596.068023799362	600.022119159132	596.314629561467	601.015100137929	597.160664210048	600.01164517137	596.101018550077	587.596187798751	587.919495200898	588.670108890583	587.727612238823
537.798815047106	534.530604585736	538.442894208007	535.116936302597	539.648303414545	536.310305527974	538.067509533287	534.693941723142	527.189951202565	527.882652469476	529.070149712823	527.440209014799
-642.77551156745	-638.785050557405	-642.402985117806	-638.461747167749	-641.866633075619	-637.709725843572	-642.8136136419	-638.587969250413	-629.807079696795	-629.49156114639	-628.618781307901	-629.710895593928
434.499961579101	431.499415282219	433.525508821755	430.426655321447	430.549457682016	427.605815452025	434.03531381633	431.021305103953	426.146169653869	425.08045507412	421.980524042888	425.75777822793
303.620774448717	301.777290164442	303.543871217921	301.7144798154	303.185329392895	301.275360748396	303.642870549909	301.702506685951	297.617725947357	297.555327868861	297.130101820679	297.612226771601
65.0410756796932	64.4557019834133	64.8948669850197	64.3569085749737	65.0501316005671	64.4203413664623	65.0635660719699	64.4305124272669	63.2497661552143	63.1287170875021	63.123875638355	63.2028975062067
217.220752140293	215.787632132945	216.405441627526	214.85750035839	214.204104451789	212.858069232618	216.917245808028	215.502195890612	213.29028816963	212.373512865844	209.971382049749	213.016075210834
-365.07962155671	-362.802690501784	-365.251714243369	-363.018523214097	-365.535494151221	-363.249586336884	-365.188982981517	-362.863536384395	-358.063037585044	-358.279712232069	-358.469533286835	-358.129256453843
-121.971737373063	-121.112059758574	-122.447167380674	-121.588937101718	-123.107779039833	-122.232894026457	-122.138854425435	-121.256560399784	-119.613684127662	-120.135299702688	-120.806273850815	-119.764443015424
45.9289784437178	45.9226147988511	46.6430158828816	46.741509684226	48.1702698781237	48.108934991872	46.2147592855117	46.1906613957644	45.3359927330639	46.1125018027597	47.7672829793701	45.6172650735052
151.202391759264	150.398822375848	151.505246708352	150.761828337446	152.345013012206	151.468687436089	151.367080657405	150.499289314414	148.182595589491	148.53564140472	149.379454229378	148.318809470349
387.527065789724	384.997039832766	387.500825322088	384.984572932807	386.857743864672	384.356133009492	387.451733842208	384.92606691016	380.124049220923	380.095644067688	379.475802193062	380.108104142884
-432.964591206979	-430.246658803524	-433.640061371438	-430.949878364232	-435.019961070444	-432.22641886142	-433.153399164391	-430.36636158877	-424.113316094113	-424.843518829373	-426.423103046546	-424.351049113489
-36.095591307746	-35.8334895909275	-36.9296030000787	-36.6737932784972	-39.3446672727387	-39.0914636447469	-36.4999201072196	-36.252822486691	-35.1595233020253	-36.0345030163953	-38.4067313760424	-35.5326392017705
151.8840124451	150.726269785866	151.39119723456	150.136367561649	150.443314095991	149.33846081253	151.721990491094	150.570478935555	148.672249023006	148.110858062455	146.973602092637	148.530204893393
-13.183732981729	-12.8177754522935	-13.006978016062	-12.6261513087738	-11.9742689893055	-11.8334486977251	-12.7281832711642	-12.646291558573	-13.2595420585292	-12.9639651876405	-12.4783704223742	-13.1654201478027
-224.938404058207	-223.768791359804	-226.25935066773	-225.217626827796	-229.122538726083	-227.788378409667	-225.431878381524	-224.15983613996	-220.293427687537	-221.740747861554	-224.913204998747	-220.790111253795
169.089633999199	168.012052154168	168.685462221803	167.610679112225	168.161325920567	167.05382710599	169.027109549965	167.885243416828	165.641831345207	165.210263569288	164.486604463753	165.524933157141
-228.358393703546	-226.905116323268	-228.134708769332	-226.651997406997	-227.525330561823	-226.062381345288	-228.239150494312	-226.763624643533	-223.800818210502	-223.546587954755	-222.954629310353	-223.73073224715
-172.582755503079	-171.473640364145	-172.675659887034	-171.70016709636	-172.571509866404	-171.484063111707	-172.636389611444	-171.539625770581	-169.54258025811	-169.700662681907	-169.560923916094	-169.549803358018
32.9886725461902	32.6020831838423	32.2603784677681	31.8214848258472	30.3383918286559	30.0068591339714	32.6902428544363	32.3248173862885	32.3771594961154	31.5899791812585	29.5503615128614	32.0902554259415
-513.138390535155	-509.956885158756	-513.006500014593	-509.829315117432	-512.915000084228	-509.625302742333	-513.1935094629	-509.860722577059	-502.830690642564	-502.727718629052	-502.439011361535	-502.828674213681
31.3802380580619	31.361385595023	31.0119553014082	30.9358669704508	29.7733964739995	29.7422031976532	31.2322169375242	31.1761833744052	31.1567026346793	30.7383956066044	29.4770652502049	31.0169932169938
-202.173207598203	-200.475931232734	-200.864094386135	-199.093004938735	-197.121851080024	-195.649788603108	-201.499166112346	-199.970029400409	-198.642441642177	-197.198399285357	-193.382052340469	-198.099667322437
-107.152756820549	-106.717383575897	-107.804806435736	-107.353324604119	-109.186192544719	-108.714377283949	-107.370358317783	-106.902689428011	-105.187606900047	-105.876237800733	-107.431862083347	-105.429095454655
3.54025454319344	3.90813444329433	4.76495806417961	5.25557485006448	8.72099671850538	8.84126958471643	4.17482574413771	4.35048796872024	2.73525058362929	4.13002560575114	8.15572830908513	3.23833623571227
-485.755466527721	-482.708921600354	-485.778816354796	-482.741618085143	-485.196177813668	-482.18627370994	-485.728676864097	-482.685237302104	-476.569159675804	-476.570514926415	-475.986073217171	-476.604501915899
481.725258552531	478.976977012041	482.538696729307	479.932774733576	484.091964163703	481.263798105769	482.118669194949	479.27991465152	472.656772553956	473.591557968796	475.116077580476	472.97378965658
-230.086236495692	-228.50124048424	-229.942139515588	-228.427331339681	-229.232874101486	-227.726849118216	-229.997979223585	-228.47327992561	-225.933140068246	-225.78699743052	-225.022798116445	-225.867127783487
